movie_id,rank,votes,title,originalTitle,year,rating,titleType,isAdult,runtime,genres
tt8155288,207.0,75538.0,Happy Death Day 2U,Happy Death Day 2U,2019.0,6.2,movie,0,100.0,"Comedy, Horror, Mystery           "
tt5220122,208.0,75164.0,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,2018.0,6.3,movie,0,97.0,"Animation, Adventure, Comedy           "
tt1226837,197.0,78374.0,Beautiful Boy,Beautiful Boy,2018.0,7.3,movie,0,120.0,"Biography, Drama           "
tt4332232,205.0,76349.0,Fractured,Fractured,2019.0,6.4,movie,0,99.0,Thriller           
tt5033998,212.0,74248.0,Charlie's Angels,Charlie's Angels,2019.0,4.9,movie,0,118.0,"Action, Adventure, Comedy           "
tt6679794,215.0,73020.0,Outlaw King,Outlaw King,2018.0,6.9,movie,0,121.0,"Action, Biography, Drama           "
tt2452244,218.0,70532.0,Isn't It Romantic,Isn't It Romantic,2019.0,5.9,movie,0,89.0,"Comedy, Fantasy, Musical           "
tt2709692,217.0,71464.0,The Grinch,The Grinch,2018.0,6.3,movie,0,85.0,"Animation, Comedy, Family           "
tt5719748,219.0,69962.0,Cold Pursuit,Cold Pursuit,2019.0,6.2,movie,0,119.0,"Action, Comedy, Crime           "
tt8633478,191.0,80242.0,Run,Run,2020.0,6.7,movie,0,90.0,"Mystery, Thriller           "
tt8359848,220.0,69471.0,Climax,Climax,2018.0,6.9,movie,0,97.0,"Drama, Horror, Music           "
tt6850820,232.0,65630.0,Peppermint,Peppermint,2018.0,6.5,movie,0,101.0,"Action, Thriller           "
tt4916630,223.0,68289.0,Just Mercy,Just Mercy,2019.0,7.6,movie,0,137.0,"Biography, Crime, Drama           "
tt3513498,227.0,67525.0,The Lego Movie 2: The Second Part,The Lego Movie 2: The Second Part,2019.0,6.6,movie,0,107.0,"Animation, Action, Adventure           "
tt4477536,228.0,66785.0,Fifty Shades Freed,Fifty Shades Freed,2018.0,4.5,movie,0,105.0,"Drama, Romance, Thriller           "
tt10059518,221.0,69307.0,Unhinged,Unhinged,2020.0,6.0,movie,0,90.0,"Action, Thriller           "
tt8688634,225.0,68062.0,21 Bridges,21 Bridges,2019.0,6.6,movie,0,99.0,"Action, Crime, Drama           "
tt4971344,233.0,65473.0,The Sisters Brothers,Les frères Sisters,2018.0,6.9,movie,0,122.0,"Drama, Western           "
tt6133466,237.0,64780.0,The First Purge,The First Purge,2018.0,5.2,movie,0,97.0,"Action, Horror, Sci-Fi           "
tt9866072,229.0,66704.0,Holidate,Holidate,2020.0,6.1,movie,0,104.0,"Comedy, Romance           "
tt8637428,235.0,64931.0,The Farewell,The Farewell,2019.0,7.5,movie,0,100.0,"Comedy, Drama           "
tt1846589,239.0,64209.0,Hunter Killer,Hunter Killer,2018.0,6.6,movie,0,121.0,"Action, Thriller           "
tt6673612,234.0,65173.0,Dolittle,Dolittle,2020.0,5.6,movie,0,101.0,"Adventure, Comedy, Family           "
tt4244998,240.0,63094.0,Alpha,Alpha,2018.0,6.6,movie,0,96.0,"Action, Adventure, Drama           "
tt7638348,224.0,68285.0,Boss Level,Boss Level,2020.0,6.8,movie,0,100.0,"Action, Adventure, Comedy           "
tt5461944,236.0,64814.0,Hotel Mumbai,Hotel Mumbai,2018.0,7.6,movie,0,123.0,"Action, Drama, History           "
tt7282468,231.0,65683.0,Burning,Beoning,2018.0,7.5,movie,0,148.0,"Drama, Mystery, Thriller           "
tt2388771,242.0,62531.0,Mowgli: Legend of the Jungle,Mowgli,2018.0,6.5,movie,0,104.0,"Adventure, Drama, Fantasy           "
tt6472976,226.0,67920.0,Five Feet Apart,Five Feet Apart,2019.0,7.2,movie,0,116.0,"Drama, Romance           "
tt5613484,230.0,66375.0,Mid90s,Mid90s,2018.0,7.3,movie,0,85.0,"Comedy, Drama           "
tt9686708,222.0,68698.0,The King of Staten Island,The King of Staten Island,2020.0,7.1,movie,0,136.0,"Comedy, Drama           "
tt5113040,241.0,62877.0,The Secret Life of Pets 2,The Secret Life of Pets 2,2019.0,6.4,movie,0,86.0,"Animation, Adventure, Comedy           "
tt8526872,247.0,61326.0,Dolemite Is My Name,Dolemite Is My Name,2019.0,7.2,movie,0,118.0,"Biography, Comedy, Drama           "
tt7043012,244.0,61942.0,Velvet Buzzsaw,Velvet Buzzsaw,2019.0,5.7,movie,0,113.0,"Horror, Mystery, Thriller           "
tt7838252,174.0,86919.0,K.G.F: Chapter 1,K.G.F: Chapter 1,2018.0,8.2,movie,0,156.0,"Action, Crime, Drama           "
tt5726086,246.0,61506.0,Insidious: The Last Key,Insidious: The Last Key,2018.0,5.7,movie,0,103.0,"Horror, Mystery, Thriller           "
tt5610554,251.0,59824.0,Tully,Tully,2018.0,6.9,movie,0,95.0,"Comedy, Drama, Mystery           "
tt8291224,238.0,64483.0,Uri: The Surgical Strike,Uri: The Surgical Strike,2019.0,8.2,movie,0,138.0,"Action, Drama, History           "
tt3892172,249.0,60368.0,Leave No Trace,Leave No Trace,2018.0,7.1,movie,0,109.0,"Adventure, Drama           "
tt6902676,243.0,62429.0,Guns Akimbo,Guns Akimbo,2019.0,6.3,movie,0,98.0,"Action, Comedy, Crime           "
tt1298644,248.0,60426.0,The Hustle,The Hustle,2019.0,5.4,movie,0,93.0,"Comedy, Crime           "
tt6742252,253.0,59537.0,The Guilty,Den skyldige,2018.0,7.5,movie,0,85.0,"Crime, Drama, Thriller           "
tt10350922,259.0,57508.0,Laxmii,Laxmii,2020.0,2.6,movie,0,141.0,"Action, Comedy, Horror           "
tt8291806,255.0,58734.0,Pain and Glory,Dolor y gloria,2019.0,7.5,movie,0,113.0,Drama           
tt6543652,258.0,57615.0,Cold War,Zimna wojna,2018.0,7.5,movie,0,89.0,"Drama, Music, Romance           "
tt0385887,257.0,58025.0,Motherless Brooklyn,Motherless Brooklyn,2019.0,6.8,movie,0,144.0,"Crime, Drama, Mystery           "
tt7668842,269.0,55290.0,Enes Batur,Enes Batur Hayal mi Gerçek mi?,2018.0,2.0,movie,0,110.0,Comedy           
tt6306064,260.0,57449.0,Adrift,Adrift,2018.0,6.6,movie,0,96.0,"Action, Adventure, Biography           "
tt6475714,252.0,59655.0,Monster Hunter,Monster Hunter,2020.0,5.2,movie,0,103.0,"Action, Adventure, Fantasy           "
tt7825208,270.0,55248.0,Marighella,Marighella,2019.0,6.6,movie,0,155.0,"Action, Drama, History           "
tt7374948,263.0,57079.0,Always Be My Maybe,Always Be My Maybe,2019.0,6.8,movie,0,101.0,"Comedy, Romance           "
tt6772950,262.0,57123.0,Truth or Dare,Truth or Dare,2018.0,5.2,movie,0,100.0,"Horror, Thriller           "
tt4687108,261.0,57271.0,In the Tall Grass,In the Tall Grass,2019.0,5.4,movie,0,101.0,"Horror, Mystery, Sci-Fi           "
tt5968394,274.0,54834.0,Captive State,Captive State,2019.0,6.0,movie,0,109.0,"Action, Horror, Sci-Fi           "
tt8368406,250.0,60197.0,Vivarium,Vivarium,2019.0,5.8,movie,0,97.0,"Horror, Mystery, Sci-Fi           "
tt6791096,275.0,54419.0,I Feel Pretty,I Feel Pretty,2018.0,5.6,movie,0,110.0,"Comedy, Romance           "
tt6908274,265.0,56712.0,Mirage,Durante la tormenta,2018.0,7.4,movie,0,128.0,"Drama, Fantasy, Mystery           "
tt10919380,254.0,59015.0,Freaky,Freaky,2020.0,6.3,movie,0,102.0,"Comedy, Horror, Thriller           "
tt6452574,268.0,55344.0,Sanju,Sanju,2018.0,7.6,movie,0,155.0,"Biography, Comedy, Drama           "
tt8784956,267.0,56232.0,Ava,Ava,2020.0,5.4,movie,0,96.0,"Action, Drama, Thriller           "
tt8368512,245.0,61846.0,The Courier,The Courier,2020.0,7.2,movie,0,112.0,"Drama, History, Thriller           "
tt5834262,276.0,54229.0,Hotel Artemis,Hotel Artemis,2018.0,6.1,movie,0,94.0,"Action, Crime, Drama           "
tt3201640,284.0,53563.0,Extinction,Extinction,2018.0,5.8,movie,0,95.0,"Action, Drama, Sci-Fi           "
tt7958736,278.0,54006.0,Ma,Ma,2019.0,5.6,movie,0,99.0,"Horror, Mystery, Thriller           "
tt4463894,277.0,54188.0,Shaft,Shaft,2019.0,6.4,movie,0,111.0,"Action, Comedy, Crime           "
tt6398184,264.0,56947.0,Downton Abbey,Downton Abbey,2019.0,7.4,movie,0,122.0,"Drama, Romance           "
tt4126476,266.0,56298.0,After,After,2019.0,5.3,movie,0,105.0,"Drama, Romance           "
tt4595882,286.0,52830.0,Can You Ever Forgive Me?,Can You Ever Forgive Me?,2018.0,7.1,movie,0,106.0,"Biography, Comedy, Crime           "
tt6820256,287.0,52824.0,Arctic,Arctic,2018.0,6.8,movie,0,98.0,"Adventure, Drama           "
tt2119543,289.0,52332.0,The House with a Clock in Its Walls,The House with a Clock in Its Walls,2018.0,6.0,movie,0,105.0,"Comedy, Family, Fantasy           "
tt11032374,256.0,58157.0,Demon Slayer the Movie: Mugen Train,Kimetsu no Yaiba: Mugen Ressha-Hen,2020.0,8.2,movie,0,117.0,"Animation, Action, Adventure           "
tt6217306,283.0,53813.0,Apostle,Apostle,2018.0,6.3,movie,0,130.0,"Drama, Fantasy, Horror           "
tt8663516,288.0,52654.0,Child's Play,Child's Play,2019.0,5.7,movie,0,90.0,"Drama, Horror, Sci-Fi           "
tt8110640,280.0,53928.0,In the Shadow of the Moon,In the Shadow of the Moon,2019.0,6.2,movie,0,115.0,"Action, Crime, Mystery           "
tt5304992,272.0,54919.0,Set It Up,Set It Up,2018.0,6.5,movie,0,105.0,"Comedy, Romance           "
tt10514222,281.0,53919.0,Ma Rainey's Black Bottom,Ma Rainey's Black Bottom,2020.0,6.9,movie,0,94.0,"Drama, Music           "
tt9777644,290.0,51906.0,Da 5 Bloods,Da 5 Bloods,2020.0,6.5,movie,0,154.0,"Adventure, Drama, War           "
tt5865326,293.0,51435.0,The Laundromat,The Laundromat,2019.0,6.3,movie,0,96.0,"Comedy, Crime, Drama           "
tt5697572,291.0,51739.0,Cats,Cats,2019.0,2.8,movie,0,110.0,"Comedy, Drama, Family           "
tt5246700,282.0,53822.0,How It Ends,How It Ends,2018.0,5.0,movie,0,113.0,"Action, Drama, Horror           "
tt7549996,297.0,51100.0,Judy,Judy,2019.0,6.8,movie,0,118.0,"Biography, Drama, Romance           "
tt9052870,271.0,54937.0,Chhichhore,Chhichhore,2019.0,8.3,movie,0,143.0,"Comedy, Drama, Romance           "
tt2328900,294.0,51188.0,Mary Queen of Scots,Mary Queen of Scots,2018.0,6.3,movie,0,124.0,"Biography, Drama, History           "
tt0983946,285.0,53057.0,Fantasy Island,Fantasy Island,2020.0,4.9,movie,0,109.0,"Fantasy, Horror, Mystery           "
tt4913966,296.0,51114.0,The Curse of La Llorona,The Curse of La Llorona,2019.0,5.2,movie,0,93.0,"Horror, Mystery, Thriller           "
tt5783956,302.0,49981.0,When We First Met,When We First Met,2018.0,6.4,movie,0,97.0,"Comedy, Fantasy, Romance           "
tt9214832,273.0,54896.0,Emma.,Emma.,2020.0,6.7,movie,0,124.0,"Comedy, Drama, Romance           "
tt7125860,307.0,49341.0,If Beale Street Could Talk,If Beale Street Could Talk,2018.0,7.1,movie,0,119.0,"Drama, Romance           "
tt1838556,298.0,50987.0,Honest Thief,Honest Thief,2020.0,6.0,movie,0,99.0,"Action, Thriller           "
tt11161474,299.0,50401.0,Pieces of a Woman,Pieces of a Woman,2020.0,7.0,movie,0,126.0,Drama           
tt10682266,292.0,51649.0,Hubie Halloween,Hubie Halloween,2020.0,5.2,movie,0,103.0,"Comedy, Mystery           "
tt0800325,301.0,50318.0,The Dirt,The Dirt,2019.0,7.0,movie,0,107.0,"Biography, Comedy, Drama           "
tt7504726,304.0,49774.0,The Call of the Wild,The Call of the Wild,2020.0,6.7,movie,0,100.0,"Adventure, Drama, Family           "
tt5177088,312.0,48260.0,The Girl in the Spider's Web,The Girl in the Spider's Web,2018.0,6.1,movie,0,115.0,"Action, Crime, Drama           "
tt10431500,308.0,49301.0,Miracle in Cell No. 7,Yedinci Kogustaki Mucize,2019.0,8.2,movie,0,132.0,Drama           
tt6079516,300.0,50333.0,I See You,I See You,2019.0,6.8,movie,0,98.0,"Crime, Drama, Horror           "
tt5116302,305.0,49471.0,Togo,Togo,2019.0,7.9,movie,0,113.0,"Adventure, Biography, Drama           "
tt7734218,314.0,48033.0,Stuber,Stuber,2019.0,6.2,movie,0,93.0,"Action, Comedy, Crime           "
tt5814534,303.0,49895.0,Spies in Disguise,Spies in Disguise,2019.0,6.8,movie,0,102.0,"Animation, Action, Adventure           "
tt7431594,319.0,46888.0,Race 3,Race 3,2018.0,1.9,movie,0,160.0,"Action, Crime, Thriller           "
tt7153766,318.0,46975.0,Unsane,Unsane,2018.0,6.4,movie,0,98.0,"Drama, Horror, Mystery           "
tt5431890,311.0,48428.0,Official Secrets,Official Secrets,2019.0,7.3,movie,0,112.0,"Biography, Crime, Drama           "
tt2837574,320.0,46645.0,The Old Man & the Gun,The Old Man & the Gun,2018.0,6.7,movie,0,93.0,"Biography, Comedy, Crime           "
tt5073642,309.0,48857.0,Color Out of Space,Color Out of Space,2019.0,6.2,movie,0,111.0,"Horror, Mystery, Sci-Fi           "
tt6491178,316.0,47094.0,Dragged Across Concrete,Dragged Across Concrete,2018.0,6.9,movie,0,159.0,"Action, Thriller           "
tt1289403,315.0,47346.0,The Guernsey Literary and Potato Peel Pie Society,The Guernsey Literary and Potato Peel Pie Society,2018.0,7.3,movie,0,124.0,"Drama, Romance, War           "
tt1620680,324.0,45395.0,A Wrinkle in Time,A Wrinkle in Time,2018.0,4.2,movie,0,109.0,"Adventure, Family, Fantasy           "
tt5932728,321.0,46566.0,The Professor and the Madman,The Professor and the Madman,2019.0,7.2,movie,0,124.0,"Biography, Drama, History           "
tt1086064,313.0,48251.0,Bill & Ted Face the Music,Bill & Ted Face the Music,2020.0,5.9,movie,0,91.0,"Adventure, Comedy, Music           "
tt7347846,310.0,48594.0,The Lodge,The Lodge,2019.0,6.0,movie,0,108.0,"Drama, Horror, Mystery           "
tt7315484,322.0,46000.0,The Silence,The Silence,2019.0,5.3,movie,0,90.0,"Drama, Horror, Sci-Fi           "
tt8544498,317.0,47009.0,The Way Back,The Way Back,2020.0,6.7,movie,0,108.0,"Drama, Sport           "
tt6212478,323.0,45508.0,American Animals,American Animals,2018.0,7.0,movie,0,116.0,"Biography, Crime, Drama           "
tt5397194,325.0,45109.0,Anon,Anon,2018.0,6.1,movie,0,100.0,"Crime, Mystery, Sci-Fi           "
tt11655202,295.0,51136.0,Riders of Justice,Retfærdighedens ryttere,2020.0,7.5,movie,0,116.0,"Action, Comedy, Drama           "
tt7985648,338.0,42330.0,The Legend of Tomiris,Tomiris,2019.0,6.1,movie,0,156.0,"Action, Drama, History           "
tt7772580,328.0,44255.0,The Perfection,The Perfection,2018.0,6.2,movie,0,90.0,"Drama, Horror, Music           "
tt7139936,327.0,44923.0,A Rainy Day in New York,A Rainy Day in New York,2019.0,6.5,movie,0,92.0,"Comedy, Romance           "
tt5117670,332.0,43562.0,Peter Rabbit,Peter Rabbit,2018.0,6.6,movie,0,95.0,"Adventure, Comedy, Crime           "
tt8236336,329.0,44239.0,The Report,The Report,2019.0,7.2,movie,0,119.0,"Biography, Crime, Drama           "
tt5208252,333.0,43187.0,Operation Finale,Operation Finale,2018.0,6.6,movie,0,122.0,"Biography, Drama, History           "
tt8239946,306.0,49398.0,Tumbbad,Tumbbad,2018.0,8.2,movie,0,104.0,"Drama, Fantasy, Horror           "
tt6772802,334.0,42773.0,Hillbilly Elegy,Hillbilly Elegy,2020.0,6.7,movie,0,116.0,Drama           
tt5691670,331.0,43572.0,Under the Silver Lake,Under the Silver Lake,2018.0,6.5,movie,0,139.0,"Crime, Drama, Mystery           "
tt6476140,339.0,41867.0,Serenity,Serenity,2019.0,5.4,movie,0,106.0,"Drama, Mystery, Thriller           "
tt2235695,336.0,42618.0,Rebecca,Rebecca,2020.0,6.0,movie,0,123.0,"Drama, Mystery, Romance           "
tt6781982,344.0,41413.0,Night School,Night School,2018.0,5.6,movie,0,111.0,Comedy           
tt2850386,330.0,43892.0,The Croods: A New Age,The Croods: A New Age,2020.0,6.9,movie,0,95.0,"Animation, Adventure, Comedy           "
tt5563334,337.0,42605.0,The Good Liar,The Good Liar,2019.0,6.7,movie,0,109.0,"Crime, Drama, Mystery           "
tt8206668,347.0,40670.0,Bad Education,Bad Education,2019.0,7.1,movie,0,108.0,"Biography, Comedy, Crime           "
tt3361792,343.0,41602.0,Tolkien,Tolkien,2019.0,6.8,movie,0,112.0,"Biography, Drama, Romance           "
tt5774450,341.0,41758.0,Summer of 84,Summer of 84,2018.0,6.7,movie,0,105.0,"Drama, Horror, Mystery           "
tt6259380,348.0,40518.0,Code 8,Code 8,2019.0,6.1,movie,0,98.0,"Action, Crime, Drama           "
tt7060344,326.0,44971.0,Raatchasan,Ratsasan,2018.0,8.3,movie,0,170.0,"Crime, Drama, Mystery           "
tt6182908,354.0,40021.0,Smallfoot,Smallfoot,2018.0,6.6,movie,0,96.0,"Animation, Adventure, Comedy           "
tt3120280,359.0,39404.0,Sierra Burgess Is a Loser,Sierra Burgess Is a Loser,2018.0,5.8,movie,0,105.0,"Comedy, Drama, Romance           "
tt8508734,335.0,42765.0,His House,His House,2020.0,6.5,movie,0,93.0,"Drama, Horror, Thriller           "
tt9619798,349.0,40329.0,The Wrong Missy,The Wrong Missy,2020.0,5.7,movie,0,90.0,"Comedy, Romance           "
tt8201170,358.0,39731.0,The Perfect Date,The Perfect Date,2019.0,5.8,movie,0,89.0,"Comedy, Romance           "
tt7212754,356.0,39912.0,Ludo,Ludo,2020.0,7.6,movie,0,150.0,"Action, Comedy, Crime           "
tt2395469,353.0,40124.0,Gully Boy,Gully Boy,2019.0,7.9,movie,0,154.0,"Drama, Music, Romance           "
tt1563742,363.0,38978.0,Overboard,Overboard,2018.0,6.0,movie,0,112.0,"Comedy, Romance           "
tt7008872,360.0,39231.0,Boy Erased,Boy Erased,2018.0,6.9,movie,0,115.0,"Biography, Drama           "
tt9731534,279.0,53968.0,The Night House,The Night House,2020.0,6.5,movie,0,107.0,"Horror, Mystery, Thriller           "
tt4154916,362.0,39023.0,Replicas,Replicas,2018.0,5.4,movie,0,107.0,"Drama, Sci-Fi, Thriller           "
tt0805647,340.0,41785.0,The Witches,The Witches,2020.0,5.3,movie,0,106.0,"Adventure, Comedy, Family           "
tt6803046,355.0,40014.0,The Vast of Night,The Vast of Night,2019.0,6.7,movie,0,91.0,"Drama, Mystery, Sci-Fi           "
tt1620981,351.0,40286.0,The Addams Family,The Addams Family,2019.0,5.8,movie,0,86.0,"Animation, Comedy, Family           "
tt6324278,364.0,38928.0,Abominable,Abominable,2019.0,7.0,movie,0,97.0,"Animation, Adventure, Comedy           "
tt8522006,352.0,40164.0,Happiest Season,Happiest Season,2020.0,6.6,movie,0,102.0,"Comedy, Drama, Romance           "
tt11024272,346.0,41174.0,The Babysitter: Killer Queen,The Babysitter: Killer Queen,2020.0,5.8,movie,0,101.0,"Comedy, Horror           "
tt5619332,376.0,37575.0,Life of the Party,Life of the Party,2018.0,5.6,movie,0,105.0,Comedy           
tt9354842,357.0,39755.0,To All the Boys: P.S. I Still Love You,To All the Boys: P.S. I Still Love You,2020.0,6.0,movie,0,101.0,"Comedy, Drama, Romance           "
tt10620868,350.0,40291.0,#Alive,#Saraitda,2020.0,6.3,movie,0,98.0,"Action, Drama, Horror           "
tt3385524,374.0,37804.0,Stan & Ollie,Stan & Ollie,2018.0,7.2,movie,0,98.0,"Biography, Comedy, Drama           "
tt5057140,375.0,37762.0,Hold the Dark,Hold the Dark,2018.0,5.6,movie,0,125.0,"Action, Drama, Thriller           "
tt7339248,370.0,38088.0,The Art of Self-Defense,The Art of Self-Defense,2019.0,6.6,movie,0,104.0,"Action, Comedy, Crime           "
tt4537896,367.0,38306.0,White Boy Rick,White Boy Rick,2018.0,6.5,movie,0,111.0,"Crime, Drama           "
tt6107548,369.0,38122.0,Late Night,Late Night,2019.0,6.5,movie,0,102.0,"Comedy, Drama           "
tt7533152,365.0,38890.0,The Boy Who Harnessed the Wind,The Boy Who Harnessed the Wind,2019.0,7.6,movie,0,113.0,"Biography, Drama, History           "
tt6697582,379.0,36943.0,Arif V 216,Arif V 216,2018.0,7.0,movie,0,125.0,"Comedy, Fantasy, Music           "
tt9426210,342.0,41742.0,Weathering with You,Tenki no ko,2019.0,7.5,movie,0,112.0,"Animation, Drama, Fantasy           "
tt1255919,377.0,36994.0,Holmes & Watson,Holmes & Watson,2018.0,3.9,movie,0,90.0,"Comedy, Crime, Mystery           "
tt8151874,372.0,37908.0,Honey Boy,Honey Boy,2019.0,7.2,movie,0,94.0,Drama           
tt10039344,361.0,39221.0,Countdown,Countdown,2019.0,5.4,movie,0,90.0,"Horror, Thriller           "
tt5001754,345.0,41225.0,Braven,Braven,2018.0,5.9,movie,0,94.0,"Action, Thriller           "
tt5580266,380.0,36835.0,The Hate U Give,The Hate U Give,2018.0,7.5,movie,0,133.0,"Crime, Drama           "
tt9683478,368.0,38303.0,The Half of It,The Half of It,2020.0,6.9,movie,0,104.0,"Comedy, Drama, Romance           "
tt1464763,384.0,35868.0,Mute,Mute,2018.0,5.4,movie,0,126.0,"Mystery, Sci-Fi, Thriller           "
tt10350626,390.0,34907.0,Gunjan Saxena: The Kargil Girl,Gunjan Saxena: The Kargil Girl,2020.0,5.6,movie,0,112.0,"Action, Biography, Drama           "
tt4827558,382.0,36488.0,High Life,High Life,2018.0,5.8,movie,0,113.0,"Adventure, Drama, Horror           "
tt5294518,381.0,36714.0,Eli,Eli,2019.0,5.8,movie,0,98.0,"Drama, Horror, Mystery           "
tt5797184,371.0,37917.0,Escape from Pretoria,Escape from Pretoria,2020.0,6.8,movie,0,106.0,"Biography, Crime, Mystery           "
tt6938828,385.0,35693.0,At Eternity's Gate,At Eternity's Gate,2018.0,6.9,movie,0,111.0,"Biography, Drama, History           "
tt7608028,392.0,34873.0,The Open House,The Open House,2018.0,3.3,movie,0,94.0,"Horror, Thriller           "
tt4964788,387.0,35186.0,Everybody Knows,Todos lo saben,2018.0,6.9,movie,0,133.0,"Crime, Drama, Mystery           "
tt3256226,393.0,34677.0,IO,IO,2019.0,4.7,movie,0,96.0,"Adventure, Drama, Sci-Fi           "
tt8781414,383.0,36020.0,Freaks,Freaks,2018.0,6.7,movie,0,105.0,"Drama, Mystery, Sci-Fi           "
tt1072748,394.0,34670.0,Winchester,Winchester,2018.0,5.4,movie,0,99.0,"Drama, Fantasy, Horror           "
tt4669788,389.0,34970.0,On the Basis of Sex,On the Basis of Sex,2018.0,7.1,movie,0,120.0,"Biography, Drama           "
tt1833116,373.0,37856.0,The Informer,The Informer,2019.0,6.6,movie,0,113.0,"Action, Crime, Drama           "
tt7725596,388.0,35019.0,Badhaai Ho,Badhaai ho,2018.0,7.9,movie,0,124.0,"Comedy, Drama           "
tt5690360,391.0,34888.0,Slender Man,Slender Man,2018.0,3.2,movie,0,93.0,"Horror, Mystery, Thriller           "
tt7280898,397.0,34478.0,22 July,22-Jul,2018.0,6.8,movie,0,143.0,"Crime, Drama, History           "
tt5523010,404.0,33918.0,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018.0,5.5,movie,0,99.0,"Adventure, Family, Fantasy           "
tt4878482,396.0,34483.0,Dumplin',Dumplin',2018.0,6.5,movie,0,110.0,"Comedy, Drama           "
tt8108202,395.0,34534.0,Stree,Stree,2018.0,7.5,movie,0,128.0,"Comedy, Horror           "
tt2639336,398.0,34430.0,Greta,Greta,2018.0,6.0,movie,0,98.0,"Drama, Mystery, Thriller           "
tt6802308,402.0,34015.0,The 15:17 to Paris,The 15:17 to Paris,2018.0,5.3,movie,0,94.0,"Biography, Drama, Thriller           "
tt5918982,378.0,36975.0,Possessor,Possessor,2020.0,6.5,movie,0,103.0,"Horror, Mystery, Sci-Fi           "
tt6141246,401.0,34029.0,The Aeronauts,The Aeronauts,2019.0,6.6,movie,0,100.0,"Action, Adventure, Drama           "
tt7557108,366.0,38313.0,Saint Maud,Saint Maud,2019.0,6.7,movie,0,84.0,"Drama, Horror, Mystery           "
tt4761916,405.0,33839.0,Unfriended: Dark Web,Unfriended: Dark Web,2018.0,6.0,movie,0,92.0,"Horror, Mystery, Thriller           "
tt9806192,409.0,33399.0,I Lost My Body,J'ai perdu mon corps,2019.0,7.5,movie,0,81.0,"Animation, Drama, Fantasy           "
tt4073790,417.0,32746.0,The Darkest Minds,The Darkest Minds,2018.0,5.7,movie,0,104.0,"Action, Adventure, Drama           "
tt3833480,386.0,35204.0,The Outpost,The Outpost,2019.0,6.8,movie,0,123.0,"Action, Drama, History           "
tt9398640,413.0,33205.0,Between Two Ferns: The Movie,Between Two Ferns: The Movie,2019.0,6.1,movie,0,82.0,Comedy           
tt6513656,425.0,32411.0,Escape Plan 2: Hades,Escape Plan 2: Hades,2018.0,3.8,movie,0,96.0,"Action, Crime, Mystery           "
tt8108268,399.0,34317.0,The Tashkent Files,The Tashkent Files,2019.0,8.1,movie,0,134.0,"Drama, Mystery, Thriller           "
tt5935704,411.0,33227.0,Padmaavat,Padmaavat,2018.0,7.0,movie,0,164.0,"Drama, History, Romance           "
tt10612922,427.0,32299.0,One Night in Miami...,One Night in Miami...,2020.0,7.1,movie,0,114.0,Drama           
tt8983202,403.0,33922.0,Kabir Singh,Kabir Singh,2019.0,7.0,movie,0,173.0,"Action, Drama, Romance           "
tt8633462,406.0,33817.0,"Quo Vadis, Aida?","Quo vadis, Aida?",2020.0,8.0,movie,0,101.0,"Drama, History, War           "
tt8850222,410.0,33347.0,Peninsula,Bando,2020.0,5.5,movie,0,116.0,"Action, Horror, Thriller           "
tt4986098,434.0,31725.0,The Titan,The Titan,2018.0,4.8,movie,0,97.0,"Drama, Mystery, Romance           "
tt8361028,421.0,32624.0,Cam,Cam,2018.0,5.9,movie,0,94.0,"Drama, Horror, Mystery           "
tt2076298,414.0,32815.0,Ip Man 4: The Finale,Yip Man 4,2019.0,7.0,movie,0,107.0,"Action, Biography, Drama           "
tt9606374,420.0,32653.0,On the Rocks,On the Rocks,2020.0,6.4,movie,0,96.0,"Comedy, Drama, Romance           "
tt4357394,431.0,31973.0,Tau,Tau,2018.0,5.8,movie,0,97.0,"Sci-Fi, Thriller           "
tt7721800,440.0,31275.0,Bharat,Bharat,2019.0,4.7,movie,0,150.0,"Action, Comedy, Drama           "
tt8722346,429.0,32071.0,Queen & Slim,Queen & Slim,2019.0,7.1,movie,0,132.0,"Crime, Drama, Romance           "
tt1285009,433.0,31778.0,The Strangers: Prey at Night,The Strangers: Prey at Night,2018.0,5.2,movie,0,85.0,Horror           
tt7242142,441.0,31160.0,Blindspotting,Blindspotting,2018.0,7.4,movie,0,95.0,"Comedy, Crime, Drama           "
tt6865690,412.0,33218.0,The Professor,The Professor,2018.0,6.7,movie,0,90.0,"Comedy, Drama           "
tt9196192,444.0,30908.0,Cuties,Mignonnes,2020.0,3.5,movie,0,96.0,Drama           
tt10324144,400.0,34052.0,Article 15,Article 15,2019.0,8.1,movie,0,130.0,"Crime, Drama, Mystery           "
tt7605074,445.0,30891.0,The Wandering Earth,Liu lang di qiu,2019.0,5.9,movie,0,125.0,"Action, Adventure, Sci-Fi           "
tt6195094,408.0,33449.0,Incident in a Ghostland,Ghostland,2018.0,6.4,movie,0,91.0,"Drama, Horror, Mystery           "
tt1478839,428.0,32206.0,The Art of Racing in the Rain,The Art of Racing in the Rain,2019.0,7.5,movie,0,109.0,"Comedy, Drama, Romance           "
tt9784456,424.0,32441.0,The Kissing Booth 2,The Kissing Booth 2,2020.0,5.7,movie,0,134.0,"Comedy, Romance           "
